"Chromosome","Strand","Bin","Allele","Clone"
"13",1,165,"A",1
"13",1,166,"A",1
"13",1,167,"A",1
"13",1,168,"A",1
"13",1,169,"A",1
"13",1,170,"A",1
"13",1,171,"A",1
"13",1,172,"A",1
"13",1,173,"A",1
"13",1,174,"A",1
"13",1,175,"A",1
"13",1,176,"A",1
"13",1,177,"A",1
"13",1,178,"A",1
"13",1,179,"A",1
"13",1,180,"A",1
"13",1,181,"A",1
"13",1,182,"A",1
"13",1,183,"A",1
"13",1,184,"A",1
"13",1,185,"A",1
"13",1,186,"A",1
"13",1,187,"A",1
"13",1,188,"A",1
"13",1,189,"A",1
"13",1,190,"A",1
"13",1,191,"A",1
"13",1,192,"A",1
"13",1,193,"A",1
"13",1,194,"A",1
"13",1,195,"A",1
"13",1,196,"A",1
"13",1,197,"A",1
"13",1,198,"A",1
"13",1,199,"A",1
"13",1,200,"A",1
"13",1,201,"A",1
"13",1,202,"A",1
"13",1,203,"A",1
"13",1,204,"A",1
"13",1,205,"A",1
"13",1,206,"A",1
"13",1,207,"A",1
"13",1,208,"A",1
"13",1,209,"A",1
"13",1,210,"A",1
"13",1,211,"A",1
"13",1,212,"A",1
"13",1,213,"A",1
"13",1,214,"A",1
"13",1,215,"A",1
"13",1,216,"A",1
"13",1,217,"A",1
"13",1,218,"A",1
"13",1,219,"A",1
"13",1,220,"A",1
"13",1,221,"A",1
"13",1,222,"A",1
"13",1,223,"A",1
"13",1,224,"A",1
"13",1,225,"A",1
"13",1,226,"A",1
"13",1,227,"A",1
"13",1,228,"A",1
"13",1,229,"A",1
"14",1,1,"A",1
"14",1,2,"A",1
"14",1,3,"A",1
"14",1,4,"A",1
"14",1,5,"A",1
"14",1,6,"A",1
"14",1,7,"A",1
"14",1,8,"A",1
"14",1,9,"A",1
"14",1,10,"A",1
"14",1,11,"A",1
"14",1,12,"A",1
"14",1,13,"A",1
"14",1,14,"A",1
"14",1,15,"A",1
"14",1,16,"A",1
"14",1,17,"A",1
"14",1,18,"A",1
"14",1,19,"A",1
"14",1,20,"A",1
"14",1,21,"A",1
"14",1,22,"A",1
"14",1,23,"A",1
"14",1,24,"A",1
"14",1,25,"A",1
"14",1,26,"A",1
"14",1,27,"A",1
"14",1,28,"A",1
"14",1,29,"A",1
"14",1,30,"A",1
"14",1,31,"A",1
"14",1,32,"A",1
"14",1,33,"A",1
"14",1,34,"A",1
"14",1,35,"A",1
"14",1,36,"A",1
"14",1,37,"A",1
"14",1,38,"A",1
"14",1,39,"A",1
"14",1,40,"A",1
"14",1,41,"A",1
"14",1,42,"A",1
"14",1,43,"A",1
"14",1,44,"A",1
"14",1,45,"A",1
"14",1,46,"A",1
"14",1,47,"A",1
"14",1,48,"A",1
"14",1,49,"A",1
"14",1,50,"A",1
"14",1,51,"A",1
"14",1,52,"A",1
"14",1,53,"A",1
"14",1,54,"A",1
"14",1,55,"A",1
"14",1,56,"A",1
"14",1,57,"A",1
"14",1,58,"A",1
"14",1,59,"A",1
"14",1,60,"A",1
"14",1,61,"A",1
"14",1,62,"A",1
"14",1,63,"A",1
"14",1,64,"A",1
"14",1,65,"A",1
"14",1,66,"A",1
"14",1,67,"A",1
"14",1,68,"A",1
"14",1,69,"A",1
"14",1,70,"A",1
"14",1,71,"A",1
"14",1,72,"A",1
"14",1,73,"A",1
"14",1,74,"A",1
"14",1,75,"A",1
"14",1,76,"A",1
"14",1,77,"A",1
"14",1,78,"A",1
"14",1,79,"A",1
"14",1,80,"A",1
"14",1,81,"A",1
"14",1,82,"A",1
"14",1,83,"A",1
"14",1,84,"A",1
"14",1,85,"A",1
"14",1,86,"A",1
"14",1,87,"A",1
"14",1,88,"A",1
"14",1,89,"A",1
"14",1,90,"A",1
"14",1,91,"A",1
"14",1,92,"A",1
"14",1,93,"A",1
"14",1,94,"A",1
"14",1,95,"A",1
"14",1,96,"A",1
"14",1,97,"A",1
"14",1,98,"A",1
"14",1,99,"A",1
"14",1,100,"A",1
"14",1,101,"A",1
"14",1,102,"A",1
"14",1,103,"A",1
"14",1,104,"A",1
"14",1,105,"A",1
"14",1,106,"A",1
"14",1,107,"A",1
"14",1,108,"A",1
"14",1,109,"A",1
"14",1,110,"A",1
"14",1,111,"A",1
"14",1,112,"A",1
"14",1,113,"A",1
"14",1,114,"A",1
"14",1,115,"A",1
"14",1,116,"A",1
"14",1,117,"A",1
"14",1,118,"A",1
"14",1,119,"A",1
"14",1,120,"A",1
"14",1,121,"A",1
"14",1,122,"A",1
"14",1,123,"A",1
"14",1,124,"A",1
"14",1,125,"A",1
"14",1,126,"A",1
"14",1,127,"A",1
"14",1,128,"A",1
"14",1,129,"A",1
"14",1,130,"A",1
"14",1,131,"A",1
"14",1,132,"A",1
"14",1,133,"A",1
"14",1,134,"A",1
"14",1,135,"A",1
"14",1,136,"A",1
"14",1,137,"A",1
"14",1,138,"A",1
"14",1,139,"A",1
"14",1,140,"A",1
"14",1,141,"A",1
"14",1,142,"A",1
"14",1,143,"A",1
"14",1,144,"A",1
"14",1,145,"A",1
"14",1,146,"A",1
"14",1,147,"A",1
"14",1,148,"A",1
"14",1,149,"A",1
"14",1,150,"A",1
"14",1,151,"A",1
"14",1,152,"A",1
"14",1,153,"A",1
"14",1,154,"A",1
"14",1,155,"A",1
"14",1,156,"A",1
"14",1,157,"A",1
"14",1,158,"A",1
"14",1,159,"A",1
"14",1,160,"A",1
"14",1,161,"A",1
"14",1,162,"A",1
"14",1,163,"A",1
"14",1,164,"A",1
"14",1,165,"A",1
"14",1,166,"A",1
"14",1,167,"A",1
"14",1,168,"A",1
"14",1,169,"A",1
"14",1,170,"A",1
"14",1,171,"A",1
"14",1,172,"A",1
"14",1,173,"A",1
"14",1,174,"A",1
"14",1,175,"A",1
"14",1,176,"A",1
"14",1,177,"A",1
"14",1,178,"A",1
"14",1,179,"A",1
"14",1,180,"A",1
"14",1,181,"A",1
"14",1,182,"A",1
"14",1,183,"A",1
"14",1,184,"A",1
"14",1,185,"A",1
"14",1,186,"A",1
"14",1,187,"A",1
"14",1,188,"A",1
"14",1,189,"A",1
"14",1,190,"A",1
"14",1,191,"A",1
"14",1,192,"A",1
"14",1,193,"A",1
"14",1,194,"A",1
"14",1,195,"A",1
"14",1,196,"A",1
"14",1,197,"A",1
"14",1,198,"A",1
"14",1,199,"A",1
"14",1,200,"A",1
"14",1,201,"A",1
"14",1,202,"A",1
"14",1,203,"A",1
"14",1,204,"A",1
"14",1,205,"A",1
"14",1,206,"A",1
"14",1,207,"A",1
"14",1,208,"A",1
"14",1,209,"A",1
"14",1,210,"A",1
"14",1,211,"A",1
"14",1,212,"A",1
"14",1,213,"A",1
"14",1,214,"A",1
"14",1,215,"A",1
"15",1,1,"A",1
"15",1,2,"A",1
"15",1,3,"A",1
"15",1,4,"A",1
"15",1,5,"A",1
"15",1,6,"A",1
"15",1,7,"A",1
"15",1,8,"A",1
"15",1,9,"A",1
"15",1,10,"A",1
"15",1,11,"A",1
"15",1,12,"A",1
"15",1,13,"A",1
"15",1,14,"A",1
"15",1,15,"A",1
"15",1,16,"A",1
"15",1,17,"A",1
"15",1,18,"A",1
"15",1,19,"A",1
"15",1,20,"A",1
"15",1,21,"A",1
"15",1,22,"A",1
"15",1,23,"A",1
"15",1,24,"A",1
"15",1,25,"A",1
"15",1,26,"A",1
"15",1,27,"A",1
"15",1,28,"A",1
"15",1,29,"A",1
"15",1,30,"A",1
"15",1,31,"A",1
"15",1,32,"A",1
"15",1,33,"A",1
"15",1,34,"A",1
"15",1,35,"A",1
"15",1,36,"A",1
"15",1,37,"A",1
"15",1,38,"A",1
"15",1,39,"A",1
"15",1,40,"A",1
"15",1,41,"A",1
"15",1,42,"A",1
"15",1,43,"A",1
"15",1,44,"A",1
"15",1,45,"A",1
"15",1,46,"A",1
"15",1,47,"A",1
"15",1,48,"A",1
"15",1,49,"A",1
"15",1,50,"A",1
"15",1,51,"A",1
"15",1,52,"A",1
"15",1,53,"A",1
"15",1,54,"A",1
"15",1,55,"A",1
"15",1,56,"A",1
"15",1,57,"A",1
"15",1,58,"A",1
"15",1,59,"A",1
"15",1,60,"A",1
"15",1,61,"A",1
"15",1,62,"A",1
"15",1,63,"A",1
"15",1,64,"A",1
"15",1,65,"A",1
"15",1,66,"A",1
"15",1,67,"A",1
"15",1,68,"A",1
"15",1,69,"A",1
"15",1,70,"A",1
"15",1,71,"A",1
"15",1,72,"A",1
"15",1,73,"A",1
"15",1,74,"A",1
"15",1,75,"A",1
"15",1,76,"A",1
"15",1,77,"A",1
"15",1,78,"A",1
"15",1,79,"A",1
"15",1,80,"A",1
"15",1,81,"A",1
"15",1,82,"A",1
"15",1,83,"A",1
"15",1,84,"A",1
"15",1,85,"A",1
"15",1,86,"A",1
"15",1,87,"A",1
"15",1,88,"A",1
"15",1,89,"A",1
"15",1,90,"A",1
"15",1,91,"A",1
"15",1,92,"A",1
"15",1,93,"A",1
"15",1,94,"A",1
"15",1,95,"A",1
"15",1,96,"A",1
"15",1,97,"A",1
"15",1,98,"A",1
"15",1,99,"A",1
"15",1,100,"A",1
"15",1,101,"A",1
"15",1,102,"A",1
"15",1,103,"A",1
"15",1,104,"A",1
"15",1,105,"A",1
"15",1,106,"A",1
"15",1,107,"A",1
"15",1,108,"A",1
"15",1,109,"A",1
"15",1,110,"A",1
"15",1,111,"A",1
"15",1,112,"A",1
"15",1,113,"A",1
"15",1,114,"A",1
"15",1,115,"A",1
"15",1,116,"A",1
"15",1,117,"A",1
"15",1,118,"A",1
"15",1,119,"A",1
"15",1,120,"A",1
"15",1,121,"A",1
"15",1,122,"A",1
"15",1,123,"A",1
"15",1,124,"A",1
"15",1,125,"A",1
"15",1,126,"A",1
"15",1,127,"A",1
"15",1,128,"A",1
"15",1,129,"A",1
"15",1,130,"A",1
"15",1,131,"A",1
"15",1,132,"A",1
"15",1,133,"A",1
"15",1,134,"A",1
"15",1,135,"A",1
"15",1,136,"A",1
"15",1,137,"A",1
"15",1,138,"A",1
"15",1,139,"A",1
"15",1,140,"A",1
"15",1,141,"A",1
"15",1,142,"A",1
"15",1,143,"A",1
"15",1,144,"A",1
"15",1,145,"A",1
"15",1,146,"A",1
"15",1,147,"A",1
"15",1,148,"A",1
"15",1,149,"A",1
"15",1,150,"A",1
"15",1,151,"A",1
"15",1,152,"A",1
"15",1,153,"A",1
"15",1,154,"A",1
"15",1,155,"A",1
"15",1,156,"A",1
"15",1,157,"A",1
"15",1,158,"A",1
"15",1,159,"A",1
"15",1,160,"A",1
"15",1,161,"A",1
"15",1,162,"A",1
"15",1,163,"A",1
"15",1,164,"A",1
"15",1,165,"A",1
"15",1,166,"A",1
"15",1,167,"A",1
"15",1,168,"A",1
"15",1,169,"A",1
"15",1,170,"A",1
"15",1,171,"A",1
"15",1,172,"A",1
"15",1,173,"A",1
"15",1,174,"A",1
"15",1,175,"A",1
"15",1,176,"A",1
"15",1,177,"A",1
"15",1,178,"A",1
"15",1,179,"A",1
"15",1,180,"A",1
"15",1,181,"A",1
"15",1,182,"A",1
"15",1,183,"A",1
"15",1,184,"A",1
"15",1,185,"A",1
"15",1,186,"A",1
"15",1,187,"A",1
"15",1,188,"A",1
"15",1,189,"A",1
"15",1,190,"A",1
"15",1,191,"A",1
"15",1,192,"A",1
"15",1,193,"A",1
"15",1,194,"A",1
"15",1,195,"A",1
"15",1,196,"A",1
"15",1,197,"A",1
"15",1,198,"A",1
"15",1,199,"A",1
"15",1,200,"A",1
"15",1,201,"A",1
"15",1,202,"A",1
"15",1,203,"A",1
"15",1,204,"A",1
"16",1,1,"A",1
"16",1,2,"A",1
"16",1,3,"A",1
"16",1,4,"A",1
"16",1,5,"A",1
"16",1,6,"A",1
"16",1,7,"A",1
"16",1,8,"A",1
"16",1,9,"A",1
"16",1,10,"A",1
"16",1,11,"A",1
"16",1,12,"A",1
"16",1,13,"A",1
"16",1,14,"A",1
"16",1,15,"A",1
"16",1,16,"A",1
"16",1,17,"A",1
"16",1,18,"A",1
"16",1,19,"A",1
"16",1,20,"A",1
"16",1,21,"A",1
"16",1,22,"A",1
"16",1,23,"A",1
"16",1,24,"A",1
"16",1,25,"A",1
"16",1,26,"A",1
"16",1,27,"A",1
"16",1,28,"A",1
"16",1,29,"A",1
"16",1,30,"A",1
"16",1,31,"A",1
"16",1,32,"A",1
"16",1,33,"A",1
"16",1,34,"A",1
"16",1,35,"A",1
"16",1,36,"A",1
"16",1,37,"A",1
"16",1,38,"A",1
"16",1,39,"A",1
"16",1,40,"A",1
"16",1,41,"A",1
"16",1,42,"A",1
"16",1,43,"A",1
"16",1,44,"A",1
"16",1,45,"A",1
"16",1,46,"A",1
"16",1,47,"A",1
"16",1,48,"A",1
"16",1,49,"A",1
"16",1,50,"A",1
"16",1,51,"A",1
"16",1,52,"A",1
"16",1,53,"A",1
"16",1,54,"A",1
"16",1,55,"A",1
"16",1,56,"A",1
"16",1,57,"A",1
"16",1,58,"A",1
"16",1,59,"A",1
"16",1,60,"A",1
"16",1,61,"A",1
"16",1,62,"A",1
"16",1,63,"A",1
"16",1,64,"A",1
"16",1,65,"A",1
"16",1,66,"A",1
"16",1,67,"A",1
"16",1,68,"A",1
"16",1,69,"A",1
"16",1,70,"A",1
"16",1,71,"A",1
"16",1,72,"A",1
"16",1,73,"A",1
"16",1,74,"A",1
"16",1,75,"A",1
"16",1,76,"A",1
"16",1,77,"A",1
"16",1,78,"A",1
"16",1,79,"A",1
"16",1,80,"A",1
"16",1,81,"A",1
"16",1,82,"A",1
"16",1,83,"A",1
"16",1,84,"A",1
"16",1,85,"A",1
"16",1,86,"A",1
"16",1,87,"A",1
"16",1,88,"A",1
"16",1,89,"A",1
"16",1,90,"A",1
"16",1,91,"A",1
"16",1,92,"A",1
"16",1,93,"A",1
"16",1,94,"A",1
"16",1,95,"A",1
"16",1,96,"A",1
"16",1,97,"A",1
"16",1,98,"A",1
"16",1,99,"A",1
"16",1,100,"A",1
"16",1,101,"A",1
"16",1,102,"A",1
"16",1,103,"A",1
"16",1,104,"A",1
"16",1,105,"A",1
"16",1,106,"A",1
"16",1,107,"A",1
"16",1,108,"A",1
"16",1,109,"A",1
"16",1,110,"A",1
"16",1,111,"A",1
"16",1,112,"A",1
"16",1,113,"A",1
"16",1,114,"A",1
"16",1,115,"A",1
"16",1,116,"A",1
"16",1,117,"A",1
"16",1,118,"A",1
"16",1,119,"A",1
"16",1,120,"A",1
"16",1,121,"A",1
"16",1,122,"A",1
"16",1,123,"A",1
"16",1,124,"A",1
"16",1,125,"A",1
"16",1,126,"A",1
"16",1,127,"A",1
"16",1,128,"A",1
"16",1,129,"A",1
"16",1,130,"A",1
"16",1,131,"A",1
"16",1,132,"A",1
"16",1,133,"A",1
"16",1,134,"A",1
"16",1,135,"A",1
"16",1,136,"A",1
"16",1,137,"A",1
"16",1,138,"A",1
"16",1,139,"A",1
"16",1,140,"A",1
"16",1,141,"A",1
"16",1,142,"A",1
"16",1,143,"A",1
"16",1,144,"A",1
"16",1,145,"A",1
"16",1,146,"A",1
"16",1,147,"A",1
"16",1,148,"A",1
"16",1,149,"A",1
"16",1,150,"A",1
"16",1,151,"A",1
"16",1,152,"A",1
"16",1,153,"A",1
"16",1,154,"A",1
"16",1,155,"A",1
"16",1,156,"A",1
"16",1,157,"A",1
"16",1,158,"A",1
"16",1,159,"A",1
"16",1,160,"A",1
"16",1,161,"A",1
"16",1,162,"A",1
"16",1,163,"A",1
"16",1,164,"A",1
"16",1,165,"A",1
"16",1,166,"A",1
"16",1,167,"A",1
"16",1,168,"A",1
"16",1,169,"A",1
"16",1,170,"A",1
"16",1,171,"A",1
"16",1,172,"A",1
"16",1,173,"A",1
"16",1,174,"A",1
"16",1,175,"A",1
"16",1,176,"A",1
"16",1,177,"A",1
"16",1,178,"A",1
"16",1,179,"A",1
"16",1,180,"A",1
"16",1,181,"A",1
"17",1,1,"A",1
"17",1,2,"A",1
"17",1,3,"A",1
"17",1,4,"A",1
"17",1,5,"A",1
"17",1,6,"A",1
"17",1,7,"A",1
"17",1,8,"A",1
"17",1,9,"A",1
"17",1,10,"A",1
"17",1,11,"A",1
"17",1,12,"A",1
"17",1,13,"A",1
"17",1,14,"A",1
"17",1,15,"A",1
"17",1,16,"A",1
"17",1,17,"A",1
"17",1,18,"A",1
"17",1,19,"A",1
"17",1,20,"A",1
"17",1,21,"A",1
"17",1,22,"A",1
"17",1,23,"A",1
"17",1,24,"A",1
"17",1,25,"A",1
"17",1,26,"A",1
"17",1,27,"A",1
"17",1,28,"A",1
"17",1,29,"A",1
"17",1,30,"A",1
"17",1,31,"A",1
"17",1,32,"A",1
"17",1,33,"A",1
"17",1,34,"A",1
"17",1,35,"A",1
"17",1,36,"A",1
"17",1,37,"A",1
"17",1,38,"A",1
"17",1,39,"A",1
"17",1,40,"A",1
"17",1,41,"A",1
"17",1,42,"A",1
"17",1,43,"A",1
"17",1,44,"A",1
"17",1,45,"A",1
"17",1,46,"A",1
"17",1,47,"A",1
"17",1,48,"A",1
"17",1,49,"A",1
"17",1,50,"A",1
"17",1,51,"A",1
"17",1,52,"A",1
"17",1,53,"A",1
"17",1,54,"A",1
"17",1,55,"A",1
"17",1,56,"A",1
"17",1,57,"A",1
"17",1,58,"A",1
"17",1,59,"A",1
"17",1,60,"A",1
"17",1,61,"A",1
"17",1,62,"A",1
"17",1,63,"A",1
"17",1,64,"A",1
"17",1,65,"A",1
"17",1,66,"A",1
"17",1,67,"A",1
"17",1,68,"A",1
"17",1,69,"A",1
"17",1,70,"A",1
"17",1,71,"A",1
"17",1,72,"A",1
"17",1,73,"A",1
"17",1,74,"A",1
"17",1,75,"A",1
"17",1,76,"A",1
"17",1,77,"A",1
"17",1,78,"A",1
"17",1,79,"A",1
"17",1,80,"A",1
"17",1,81,"A",1
"17",1,82,"A",1
"17",1,83,"A",1
"17",1,84,"A",1
"17",1,85,"A",1
"17",1,86,"A",1
"17",1,87,"A",1
"17",1,88,"A",1
"17",1,89,"A",1
"17",1,90,"A",1
"17",1,91,"A",1
"17",1,92,"A",1
"17",1,93,"A",1
"17",1,94,"A",1
"17",1,95,"A",1
"17",1,96,"A",1
"17",1,97,"A",1
"17",1,98,"A",1
"17",1,99,"A",1
"17",1,100,"A",1
"17",1,101,"A",1
"17",1,102,"A",1
"17",1,103,"A",1
"17",1,104,"A",1
"17",1,105,"A",1
"17",1,106,"A",1
"17",1,107,"A",1
"17",1,108,"A",1
"17",1,109,"A",1
"17",1,110,"A",1
"17",1,111,"A",1
"17",1,112,"A",1
"17",1,113,"A",1
"17",1,114,"A",1
"17",1,115,"A",1
"17",1,116,"A",1
"17",1,117,"A",1
"17",1,118,"A",1
"17",1,119,"A",1
"17",1,120,"A",1
"17",1,121,"A",1
"17",1,122,"A",1
"17",1,123,"A",1
"17",1,124,"A",1
"17",1,125,"A",1
"17",1,126,"A",1
"17",1,127,"A",1
"17",1,128,"A",1
"17",1,129,"A",1
"17",1,130,"A",1
"17",1,131,"A",1
"17",1,132,"A",1
"17",1,133,"A",1
"17",1,134,"A",1
"17",1,135,"A",1
"17",1,136,"A",1
"17",1,137,"A",1
"17",1,138,"A",1
"17",1,139,"A",1
"17",1,140,"A",1
"17",1,141,"A",1
"17",1,142,"A",1
"17",1,143,"A",1
"17",1,144,"A",1
"17",1,145,"A",1
"17",1,146,"A",1
"17",1,147,"A",1
"17",1,148,"A",1
"17",1,149,"A",1
"17",1,150,"A",1
"17",1,151,"A",1
"17",1,152,"A",1
"17",1,153,"A",1
"17",1,154,"A",1
"17",1,155,"A",1
"17",1,156,"A",1
"17",1,157,"A",1
"17",1,158,"A",1
"17",1,159,"A",1
"17",1,160,"A",1
"17",1,161,"A",1
"17",1,162,"A",1
"17",1,163,"A",1
"17",1,164,"A",1
"17",1,165,"A",1
"17",1,166,"A",1
"17",1,167,"A",1
"18",1,1,"A",1
"18",1,2,"A",1
"18",1,3,"A",1
"18",1,4,"A",1
"18",1,5,"A",1
"18",1,6,"A",1
"18",1,7,"A",1
"18",1,8,"A",1
"18",1,9,"A",1
"18",1,10,"A",1
"18",1,11,"A",1
"18",1,12,"A",1
"18",1,13,"A",1
"18",1,14,"A",1
"18",1,15,"A",1
"18",1,16,"A",1
"18",1,17,"A",1
"18",1,18,"A",1
"18",1,19,"A",1
"18",1,20,"A",1
"18",1,21,"A",1
"18",1,22,"A",1
"18",1,23,"A",1
"18",1,24,"A",1
"18",1,25,"A",1
"18",1,26,"A",1
"18",1,27,"A",1
"18",1,28,"A",1
"18",1,29,"A",1
"18",1,30,"A",1
"18",1,31,"A",1
"18",1,32,"A",1
"18",1,33,"A",1
"18",1,34,"A",1
"18",1,35,"A",1
"18",1,36,"A",1
"18",1,37,"A",1
"18",1,38,"A",1
"18",1,39,"A",1
"18",1,40,"A",1
"18",1,41,"A",1
"18",1,42,"A",1
"18",1,43,"A",1
"18",1,44,"A",1
"18",1,45,"A",1
"18",1,46,"A",1
"18",1,47,"A",1
"18",1,48,"A",1
"18",1,49,"A",1
"18",1,50,"A",1
"18",1,51,"A",1
"18",1,52,"A",1
"18",1,53,"A",1
"18",1,54,"A",1
"18",1,55,"A",1
"18",1,56,"A",1
"18",1,57,"A",1
"18",1,58,"A",1
"18",1,59,"A",1
"18",1,60,"A",1
"18",1,61,"A",1
"18",1,62,"A",1
"18",1,63,"A",1
"18",1,64,"A",1
"18",1,65,"A",1
"18",1,66,"A",1
"18",1,67,"A",1
"18",1,68,"A",1
"18",1,69,"A",1
"18",1,70,"A",1
"18",1,71,"A",1
"18",1,72,"A",1
"18",1,73,"A",1
"18",1,74,"A",1
"18",1,75,"A",1
"18",1,76,"A",1
"18",1,77,"A",1
"18",1,78,"A",1
"18",1,79,"A",1
"18",1,80,"A",1
"18",1,81,"A",1
"18",1,82,"A",1
"18",1,83,"A",1
"18",1,84,"A",1
"18",1,85,"A",1
"18",1,86,"A",1
"18",1,87,"A",1
"18",1,88,"A",1
"18",1,89,"A",1
"18",1,90,"A",1
"18",1,91,"A",1
"18",1,92,"A",1
"18",1,93,"A",1
"18",1,94,"A",1
"18",1,95,"A",1
"18",1,96,"A",1
"18",1,97,"A",1
"18",1,98,"A",1
"18",1,99,"A",1
"18",1,100,"A",1
"18",1,101,"A",1
"18",1,102,"A",1
"18",1,103,"A",1
"18",1,104,"A",1
"18",1,105,"A",1
"18",1,106,"A",1
"18",1,107,"A",1
"18",1,108,"A",1
"18",1,109,"A",1
"18",1,110,"A",1
"18",1,111,"A",1
"18",1,112,"A",1
"18",1,113,"A",1
"18",1,114,"A",1
"18",1,115,"A",1
"18",1,116,"A",1
"18",1,117,"A",1
"18",1,118,"A",1
"18",1,119,"A",1
"18",1,120,"A",1
"18",1,121,"A",1
"18",1,122,"A",1
"18",1,123,"A",1
"18",1,124,"A",1
"18",1,125,"A",1
"18",1,126,"A",1
"18",1,127,"A",1
"18",1,128,"A",1
"18",1,129,"A",1
"18",1,130,"A",1
"18",1,131,"A",1
"18",1,132,"A",1
"18",1,133,"A",1
"18",1,134,"A",1
"18",1,135,"A",1
"18",1,136,"A",1
"18",1,137,"A",1
"18",1,138,"A",1
"18",1,139,"A",1
"18",1,140,"A",1
"18",1,141,"A",1
"18",1,142,"A",1
"18",1,143,"A",1
"18",1,144,"A",1
"18",1,145,"A",1
"18",1,146,"A",1
"18",1,147,"A",1
"18",1,148,"A",1
"18",1,149,"A",1
"18",1,150,"A",1
"18",1,151,"A",1
"18",1,152,"A",1
"18",1,153,"A",1
"18",1,154,"A",1
"18",1,155,"A",1
"18",1,156,"A",1
"18",1,157,"A",1
"18",1,158,"A",1
"18",1,159,"A",1
"18",1,160,"A",1
"18",1,161,"A",1
"19",1,1,"A",1
"19",1,2,"A",1
"19",1,3,"A",1
"19",1,4,"A",1
"19",1,5,"A",1
"19",1,6,"A",1
"19",1,7,"A",1
"19",1,8,"A",1
"19",1,9,"A",1
"19",1,10,"A",1
"19",1,11,"A",1
"19",1,12,"A",1
"19",1,13,"A",1
"19",1,14,"A",1
"19",1,15,"A",1
"19",1,16,"A",1
"19",1,17,"A",1
"19",1,18,"A",1
"19",1,19,"A",1
"19",1,20,"A",1
"19",1,21,"A",1
"19",1,22,"A",1
"19",1,23,"A",1
"19",1,24,"A",1
"19",1,25,"A",1
"19",1,26,"A",1
"19",1,27,"A",1
"19",1,28,"A",1
"19",1,29,"A",1
"19",1,30,"A",1
"19",1,31,"A",1
"19",1,32,"A",1
"19",1,33,"A",1
"19",1,34,"A",1
"19",1,35,"A",1
"19",1,36,"A",1
"19",1,37,"A",1
"19",1,38,"A",1
"19",1,39,"A",1
"19",1,40,"A",1
"19",1,41,"A",1
"19",1,42,"A",1
"19",1,43,"A",1
"19",1,44,"A",1
"19",1,45,"A",1
"19",1,46,"A",1
"19",1,47,"A",1
"19",1,48,"A",1
"19",1,49,"A",1
"19",1,50,"A",1
"19",1,51,"A",1
"19",1,52,"A",1
"19",1,53,"A",1
"19",1,54,"A",1
"19",1,55,"A",1
"19",1,56,"A",1
"19",1,57,"A",1
"19",1,58,"A",1
"19",1,59,"A",1
"19",1,60,"A",1
"19",1,61,"A",1
"19",1,62,"A",1
"19",1,63,"A",1
"19",1,64,"A",1
"19",1,65,"A",1
"19",1,66,"A",1
"19",1,67,"A",1
"19",1,68,"A",1
"19",1,69,"A",1
"19",1,70,"A",1
"19",1,71,"A",1
"19",1,72,"A",1
"19",1,73,"A",1
"19",1,74,"A",1
"19",1,75,"A",1
"19",1,76,"A",1
"19",1,77,"A",1
"19",1,78,"A",1
"19",1,79,"A",1
"19",1,80,"A",1
"19",1,81,"A",1
"19",1,82,"A",1
"19",1,83,"A",1
"19",1,84,"A",1
"19",1,85,"A",1
"19",1,86,"A",1
"19",1,87,"A",1
"19",1,88,"A",1
"19",1,89,"A",1
"19",1,90,"A",1
"19",1,91,"A",1
"19",1,92,"A",1
"19",1,93,"A",1
"19",1,94,"A",1
"19",1,95,"A",1
"19",1,96,"A",1
"19",1,97,"A",1
"19",1,98,"A",1
"19",1,99,"A",1
"19",1,100,"A",1
"19",1,101,"A",1
"19",1,102,"A",1
"19",1,103,"A",1
"19",1,104,"A",1
"19",1,105,"A",1
"19",1,106,"A",1
"19",1,107,"A",1
"19",1,108,"A",1
"19",1,109,"A",1
"19",1,110,"A",1
"19",1,111,"A",1
"19",1,112,"A",1
"19",1,113,"A",1
"19",1,114,"A",1
"19",1,115,"A",1
"19",1,116,"A",1
"19",1,117,"A",1
"19",1,118,"A",1
"20",1,1,"A",1
"20",1,2,"A",1
"20",1,3,"A",1
"20",1,4,"A",1
"20",1,5,"A",1
"20",1,6,"A",1
"20",1,7,"A",1
"20",1,8,"A",1
"20",1,9,"A",1
"20",1,10,"A",1
"20",1,11,"A",1
"20",1,12,"A",1
"20",1,13,"A",1
"20",1,14,"A",1
"20",1,15,"A",1
"20",1,16,"A",1
"20",1,17,"A",1
"20",1,18,"A",1
"20",1,19,"A",1
"20",1,20,"A",1
"20",1,21,"A",1
"20",1,22,"A",1
"20",1,23,"A",1
"20",1,24,"A",1
"20",1,25,"A",1
"20",1,26,"A",1
"20",1,27,"A",1
"20",1,28,"A",1
"20",1,29,"A",1
"20",1,30,"A",1
"20",1,31,"A",1
"20",1,32,"A",1
"20",1,33,"A",1
"20",1,34,"A",1
"20",1,35,"A",1
"20",1,36,"A",1
"20",1,37,"A",1
"20",1,38,"A",1
"20",1,39,"A",1
"20",1,40,"A",1
"20",1,41,"A",1
"20",1,42,"A",1
"20",1,43,"A",1
"20",1,44,"A",1
"20",1,45,"A",1
"20",1,46,"A",1
"20",1,47,"A",1
"20",1,48,"A",1
"20",1,49,"A",1
"20",1,50,"A",1
"20",1,51,"A",1
"20",1,52,"A",1
"20",1,53,"A",1
