"Chromosome","Bin","Clone_1_strand_1","Clone_1_strand_2","Clone_2_strand_1","Clone_2_strand_2","Clone_2_strand_3","Clone_3_strand_1","Clone_3_strand_2","Clone_4_strand_1","Clone_4_strand_2"
5,248,"A","B","A","B","NA","A","B","A","B"
5,249,"A","B","A","B","NA","A","B","A","B"
5,250,"A","B","A","B","NA","A","B","A","B"
5,251,"A","B","A","B","NA","A","B","A","B"
5,252,"A","B","A","B","NA","A","B","A","B"
5,253,"A","B","A","B","NA","A","B","A","B"
5,254,"A","B","A","B","NA","A","B","A","B"
5,255,"A","B","A","B","NA","A","B","A","B"
5,256,"A","B","A","B","NA","A","B","A","B"
5,257,"A","B","A","B","NA","A","B","A","B"
5,258,"A","B","A","B","NA","A","B","A","B"
5,259,"A","B","A","B","NA","A","B","A","B"
5,260,"A","B","A","B","NA","A","B","A","B"
5,261,"A","B","A","B","NA","A","B","A","B"
5,262,"A","B","A","B","NA","A","B","A","B"
5,263,"A","B","A","B","NA","A","B","A","B"
5,264,"A","B","A","B","NA","A","B","A","B"
5,265,"A","B","A","B","NA","A","B","A","B"
5,266,"A","B","A","B","NA","A","B","A","B"
5,267,"A","B","A","B","NA","A","B","A","B"
5,268,"A","B","A","B","NA","A","B","A","B"
5,269,"A","B","A","B","NA","A","B","A","B"
5,270,"A","B","A","B","NA","A","B","A","B"
5,271,"A","B","A","B","NA","A","B","A","B"
5,272,"A","B","A","B","NA","A","B","A","B"
5,273,"A","B","A","B","NA","A","B","A","B"
5,274,"A","B","A","B","NA","A","B","A","B"
5,275,"A","B","A","B","NA","A","B","A","B"
5,276,"A","B","A","B","NA","A","B","A","B"
5,277,"A","B","A","B","NA","A","B","A","B"
5,278,"A","B","A","B","NA","A","B","A","B"
5,279,"A","B","A","B","NA","A","B","A","B"
5,280,"A","B","A","B","NA","A","B","A","B"
5,281,"A","B","A","B","NA","A","B","A","B"
5,282,"A","B","A","B","NA","A","B","A","B"
5,283,"A","B","A","B","NA","A","B","A","B"
5,284,"A","B","A","B","NA","A","B","A","B"
5,285,"A","B","A","B","NA","A","B","A","B"
5,286,"A","B","A","B","NA","A","B","A","B"
5,287,"A","B","A","B","NA","A","B","A","B"
5,288,"A","B","A","B","NA","A","B","A","B"
5,289,"A","B","A","B","NA","A","B","A","B"
5,290,"A","B","A","B","NA","A","B","A","B"
5,291,"A","B","A","B","NA","A","B","A","B"
5,292,"A","B","A","B","NA","A","B","A","B"
5,293,"A","B","A","B","NA","A","B","A","B"
5,294,"A","B","A","B","NA","A","B","A","B"
5,295,"A","B","A","B","NA","A","B","A","B"
5,296,"A","B","A","B","NA","A","B","A","B"
5,297,"A","B","A","B","NA","A","B","A","B"
5,298,"A","B","A","B","NA","A","B","A","B"
5,299,"A","B","A","B","NA","A","B","A","B"
5,300,"A","B","A","B","NA","A","B","A","B"
5,301,"A","B","A","B","NA","A","B","A","B"
5,302,"A","B","A","B","NA","A","B","A","B"
5,303,"A","B","A","B","NA","A","B","A","B"
5,304,"A","B","A","B","NA","A","B","A","B"
5,305,"A","B","A","B","NA","A","B","A","B"
5,306,"A","B","A","B","NA","A","B","A","B"
5,307,"A","B","A","B","NA","A","B","A","B"
5,308,"A","B","A","B","NA","A","B","A","B"
5,309,"A","B","A","B","NA","A","B","A","B"
5,310,"A","B","A","B","NA","A","B","A","B"
5,311,"A","B","A","B","NA","A","B","A","B"
5,312,"A","B","A","B","NA","A","B","A","B"
5,313,"A","B","A","B","NA","A","B","A","B"
5,314,"A","B","A","B","NA","A","B","A","B"
5,315,"A","B","A","B","NA","A","B","A","B"
5,316,"A","B","A","B","NA","A","B","A","B"
5,317,"A","B","A","B","NA","A","B","A","B"
5,318,"A","B","A","B","NA","A","B","A","B"
5,319,"A","B","A","B","NA","A","B","A","B"
5,320,"A","B","A","B","NA","A","B","A","B"
5,321,"A","B","A","B","NA","A","B","A","B"
5,322,"A","B","A","B","NA","A","B","A","B"
5,323,"A","B","A","B","NA","A","B","A","B"
5,324,"A","B","A","B","NA","A","B","A","B"
5,325,"A","B","A","B","NA","A","B","A","B"
5,326,"A","B","A","B","NA","A","B","A","B"
5,327,"A","B","A","B","NA","A","B","A","B"
5,328,"A","B","A","B","NA","A","B","A","B"
5,329,"A","B","A","B","NA","A","B","A","B"
5,330,"A","B","A","B","NA","A","B","A","B"
5,331,"A","B","A","B","NA","A","B","A","B"
5,332,"A","B","A","B","NA","A","B","A","B"
5,333,"A","B","A","B","NA","A","B","A","B"
5,334,"A","B","A","B","NA","A","B","A","B"
5,335,"A","B","A","B","NA","A","B","A","B"
5,336,"A","B","A","B","NA","A","B","A","B"
5,337,"A","B","A","B","NA","A","B","A","B"
5,338,"A","B","A","B","NA","A","B","A","B"
5,339,"A","B","A","B","NA","A","B","A","B"
5,340,"A","B","A","B","NA","A","B","A","B"
5,341,"A","B","A","B","NA","A","B","A","B"
5,342,"A","B","A","B","NA","A","B","A","B"
5,343,"A","B","A","B","NA","A","B","A","B"
5,344,"A","B","A","B","NA","A","B","A","B"
5,345,"A","B","A","B","NA","A","B","A","B"
5,346,"A","B","A","B","NA","A","B","A","B"
5,347,"A","B","A","B","NA","A","B","A","B"
5,348,"A","B","A","B","NA","A","B","A","B"
5,349,"A","B","A","B","NA","A","B","A","B"
5,350,"A","B","A","B","NA","A","B","A","B"
5,351,"A","B","A","B","NA","A","B","A","B"
5,352,"A","B","A","B","NA","A","B","A","B"
5,353,"A","B","A","B","NA","A","B","A","B"
5,354,"A","B","A","B","NA","A","B","A","B"
5,355,"A","B","A","B","NA","A","B","A","B"
5,356,"A","B","A","B","NA","A","B","A","B"
5,357,"A","B","A","B","NA","A","B","A","B"
5,358,"A","B","A","B","NA","A","B","A","B"
5,359,"A","B","A","B","NA","A","B","A","B"
5,360,"A","B","A","B","NA","A","B","A","B"
5,361,"A","B","A","B","NA","A","B","A","B"
5,362,"A","B","A","B","NA","A","B","A","B"
6,1,"A","B","A","B","A","A","B","A","B"
6,2,"A","B","A","B","A","A","B","A","B"
6,3,"A","B","A","B","A","A","B","A","B"
6,4,"A","B","A","B","A","A","B","A","B"
6,5,"A","B","A","B","A","A","B","A","B"
6,6,"A","B","A","B","A","A","B","A","B"
6,7,"A","B","A","B","A","A","B","A","B"
6,8,"A","B","A","B","A","A","B","A","B"
6,9,"A","B","A","B","A","A","B","A","B"
6,10,"A","B","A","B","A","A","B","A","B"
6,11,"A","B","A","B","A","A","B","A","B"
6,12,"A","B","A","B","A","A","B","A","B"
6,13,"A","B","A","B","A","A","B","A","B"
6,14,"A","B","A","B","A","A","B","A","B"
6,15,"A","B","A","B","A","A","B","A","B"
6,16,"A","B","A","B","A","A","B","A","B"
6,17,"A","B","A","B","A","A","B","A","B"
6,18,"A","B","A","B","A","A","B","A","B"
6,19,"A","B","A","B","A","A","B","A","B"
6,20,"A","B","A","B","A","A","B","A","B"
6,21,"A","B","A","B","A","A","B","A","B"
6,22,"A","B","A","B","A","A","B","A","B"
6,23,"A","B","A","B","A","A","B","A","B"
6,24,"A","B","A","B","A","A","B","A","B"
6,25,"A","B","A","B","A","A","B","A","B"
6,26,"A","B","A","B","A","A","B","A","B"
6,27,"A","B","A","B","A","A","B","A","B"
6,28,"A","B","A","B","A","A","B","A","B"
6,29,"A","B","A","B","A","A","B","A","B"
6,30,"A","B","A","B","A","A","B","A","B"
6,31,"A","B","A","B","A","A","B","A","B"
6,32,"A","B","A","B","A","A","B","A","B"
6,33,"A","B","A","B","A","A","B","A","B"
6,34,"A","B","A","B","A","A","B","A","B"
6,35,"A","B","A","B","A","A","B","A","B"
6,36,"A","B","A","B","A","A","B","A","B"
6,37,"A","B","A","B","A","A","B","A","B"
6,38,"A","B","A","B","A","A","B","A","B"
6,39,"A","B","A","B","A","A","B","A","B"
6,40,"A","B","A","B","A","A","B","A","B"
6,41,"A","B","A","B","A","A","B","A","B"
6,42,"A","B","A","B","A","A","B","A","B"
6,43,"A","B","A","B","A","A","B","A","B"
6,44,"A","B","A","B","A","A","B","A","B"
6,45,"A","B","A","B","A","A","B","A","B"
6,46,"A","B","A","B","A","A","B","A","B"
6,47,"A","B","A","B","A","A","B","A","B"
6,48,"A","B","A","B","A","A","B","A","B"
6,49,"A","B","A","B","A","A","B","A","B"
6,50,"A","B","A","B","A","A","B","A","B"
6,51,"A","B","A","B","A","A","B","A","B"
6,52,"A","B","A","B","A","A","B","A","B"
6,53,"A","B","A","B","A","A","B","A","B"
6,54,"A","B","A","B","A","A","B","A","B"
6,55,"A","B","A","B","A","A","B","A","B"
6,56,"A","B","A","B","A","A","B","A","B"
6,57,"A","B","A","B","A","A","B","A","B"
6,58,"A","B","A","B","A","A","B","A","B"
6,59,"A","B","A","B","A","A","B","A","B"
6,60,"A","B","A","B","A","A","B","A","B"
6,61,"A","B","A","B","A","A","B","A","B"
6,62,"A","B","A","B","A","A","B","A","B"
6,63,"A","B","A","B","A","A","B","A","B"
6,64,"A","B","A","B","A","A","B","A","B"
6,65,"A","B","A","B","A","A","B","A","B"
6,66,"A","B","A","B","A","A","B","A","B"
6,67,"A","B","A","B","A","A","B","A","B"
6,68,"A","B","A","B","A","A","B","A","B"
6,69,"A","B","A","B","A","A","B","A","B"
6,70,"A","B","A","B","A","A","B","A","B"
6,71,"A","B","A","B","A","A","B","A","B"
6,72,"A","B","A","B","A","A","B","A","B"
6,73,"A","B","A","B","A","A","B","A","B"
6,74,"A","B","A","B","A","A","B","A","B"
6,75,"A","B","A","B","A","A","B","A","B"
6,76,"A","B","A","B","A","A","B","A","B"
6,77,"A","B","A","B","A","A","B","A","B"
6,78,"A","B","A","B","A","A","B","A","B"
6,79,"A","B","A","B","A","A","B","A","B"
6,80,"A","B","A","B","A","A","B","A","B"
6,81,"A","B","A","B","A","A","B","A","B"
6,82,"A","B","A","B","A","A","B","A","B"
6,83,"A","B","A","B","A","A","B","A","B"
6,84,"A","B","A","B","A","A","B","A","B"
6,85,"A","B","A","B","A","A","B","A","B"
6,86,"A","B","A","B","A","A","B","A","B"
6,87,"A","B","A","B","A","A","B","A","B"
6,88,"A","B","A","B","A","A","B","A","B"
6,89,"A","B","A","B","A","A","B","A","B"
6,90,"A","B","A","B","A","A","B","A","B"
6,91,"A","B","A","B","A","A","B","A","B"
6,92,"A","B","A","B","A","A","B","A","B"
6,93,"A","B","A","B","A","A","B","A","B"
6,94,"A","B","A","B","A","A","B","A","B"
6,95,"A","B","A","B","A","A","B","A","B"
6,96,"A","B","A","B","A","A","B","A","B"
6,97,"A","B","A","B","A","A","B","A","B"
6,98,"A","B","A","B","A","A","B","A","B"
6,99,"A","B","A","B","A","A","B","A","B"
6,100,"A","B","A","B","A","A","B","A","B"
6,101,"A","B","A","B","A","A","B","A","B"
6,102,"A","B","A","B","A","A","B","A","B"
6,103,"A","B","A","B","A","A","B","A","B"
6,104,"A","B","A","B","A","A","B","A","B"
6,105,"A","B","A","B","A","A","B","A","B"
6,106,"A","B","A","B","A","A","B","A","B"
6,107,"A","B","A","B","A","A","B","A","B"
6,108,"A","B","A","B","A","A","B","A","B"
6,109,"A","B","A","B","A","A","B","A","B"
6,110,"A","B","A","B","A","A","B","A","B"
6,111,"A","B","A","B","A","A","B","A","B"
6,112,"A","B","A","B","A","A","B","A","B"
6,113,"A","B","A","B","A","A","B","A","B"
6,114,"A","B","A","B","A","A","B","A","B"
6,115,"A","B","A","B","A","A","B","A","B"
6,116,"A","B","A","B","A","A","B","A","B"
6,117,"A","B","A","B","A","A","B","A","B"
6,118,"A","B","A","B","A","A","B","A","B"
6,119,"A","B","A","B","A","A","B","A","B"
6,120,"A","B","A","B","A","A","B","A","B"
6,121,"A","B","A","B","A","A","B","A","B"
6,122,"A","B","A","B","A","A","B","A","B"
6,123,"A","B","A","B","A","A","B","A","B"
6,124,"A","B","A","B","A","A","B","A","B"
6,125,"A","B","A","B","A","A","B","A","B"
6,126,"A","B","A","B","A","A","B","A","B"
6,127,"A","B","A","B","A","A","B","A","B"
6,128,"A","B","A","B","A","A","B","A","B"
6,129,"A","B","A","B","A","A","B","A","B"
6,130,"A","B","A","B","A","A","B","A","B"
6,131,"A","B","A","B","A","A","B","A","B"
6,132,"A","B","A","B","A","A","B","A","B"
6,133,"A","B","A","B","A","A","B","A","B"
6,134,"A","B","A","B","A","A","B","A","B"
6,135,"A","B","A","B","A","A","B","A","B"
6,136,"A","B","A","B","A","A","B","A","B"
6,137,"A","B","A","B","A","A","B","A","B"
6,138,"A","B","A","B","A","A","B","A","B"
6,139,"A","B","A","B","A","A","B","A","B"
6,140,"A","B","A","B","A","A","B","A","B"
6,141,"A","B","A","B","A","A","B","A","B"
6,142,"A","B","A","B","A","A","B","A","B"
6,143,"A","B","A","B","A","A","B","A","B"
6,144,"A","B","A","B","A","A","B","A","B"
6,145,"A","B","A","B","A","A","B","A","B"
6,146,"A","B","A","B","A","A","B","A","B"
6,147,"A","B","A","B","A","A","B","A","B"
6,148,"A","B","A","B","A","A","B","A","B"
6,149,"A","B","A","B","A","A","B","A","B"
6,150,"A","B","A","B","A","A","B","A","B"
6,151,"A","B","A","B","A","A","B","A","B"
6,152,"A","B","A","B","A","A","B","A","B"
6,153,"A","B","A","B","A","A","B","A","B"
6,154,"A","B","A","B","A","A","B","A","B"
6,155,"A","B","A","B","A","A","B","A","B"
6,156,"A","B","A","B","A","A","B","A","B"
6,157,"A","B","A","B","A","A","B","A","B"
6,158,"A","B","A","B","A","A","B","A","B"
6,159,"A","B","A","B","A","A","B","A","B"
6,160,"A","B","A","B","A","A","B","A","B"
6,161,"A","B","A","B","A","A","B","A","B"
6,162,"A","B","A","B","A","A","B","A","B"
6,163,"A","B","A","B","A","A","B","A","B"
6,164,"A","B","A","B","A","A","B","A","B"
6,165,"A","B","A","B","A","A","B","A","B"
6,166,"A","B","A","B","A","A","B","A","B"
6,167,"A","B","A","B","A","A","B","A","B"
6,168,"A","B","A","B","A","A","B","A","B"
6,169,"A","B","A","B","A","A","B","A","B"
6,170,"A","B","A","B","A","A","B","A","B"
6,171,"A","B","A","B","A","A","B","A","B"
6,172,"A","B","A","B","A","A","B","A","B"
6,173,"A","B","A","B","A","A","B","A","B"
6,174,"A","B","A","B","A","A","B","A","B"
6,175,"A","B","A","B","A","A","B","A","B"
6,176,"A","B","A","B","A","A","B","A","B"
6,177,"A","B","A","B","A","A","B","A","B"
6,178,"A","B","A","B","A","A","B","A","B"
6,179,"A","B","A","B","A","A","B","A","B"
6,180,"A","B","A","B","A","A","B","A","B"
6,181,"A","B","A","B","A","A","B","A","B"
6,182,"A","B","A","B","A","A","B","A","B"
6,183,"A","B","A","B","A","A","B","A","B"
6,184,"A","B","A","B","A","A","B","A","B"
6,185,"A","B","A","B","A","A","B","A","B"
6,186,"A","B","A","B","A","A","B","A","B"
6,187,"A","B","A","B","A","A","B","A","B"
6,188,"A","B","A","B","A","A","B","A","B"
6,189,"A","B","A","B","A","A","B","A","B"
6,190,"A","B","A","B","A","A","B","A","B"
6,191,"A","B","A","B","A","A","B","A","B"
6,192,"A","B","A","B","A","A","B","A","B"
6,193,"A","B","A","B","A","A","B","A","B"
6,194,"A","B","A","B","A","A","B","A","B"
6,195,"A","B","A","B","A","A","B","A","B"
6,196,"A","B","A","B","A","A","B","A","B"
6,197,"A","B","A","B","A","A","B","A","B"
6,198,"A","B","A","B","A","A","B","A","B"
6,199,"A","B","A","B","A","A","B","A","B"
6,200,"A","B","A","B","A","A","B","A","B"
6,201,"A","B","A","B","A","A","B","A","B"
6,202,"A","B","A","B","A","A","B","A","B"
6,203,"A","B","A","B","A","A","B","A","B"
6,204,"A","B","A","B","A","A","B","A","B"
6,205,"A","B","A","B","A","A","B","A","B"
6,206,"A","B","A","B","A","A","B","A","B"
6,207,"A","B","A","B","A","A","B","A","B"
6,208,"A","B","A","B","A","A","B","A","B"
6,209,"A","B","A","B","A","A","B","A","B"
6,210,"A","B","A","B","A","A","B","A","B"
6,211,"A","B","A","B","A","A","B","A","B"
6,212,"A","B","A","B","A","A","B","A","B"
6,213,"A","B","A","B","A","A","B","A","B"
6,214,"A","B","A","B","A","A","B","A","B"
6,215,"A","B","A","B","A","A","B","A","B"
6,216,"A","B","A","B","A","A","B","A","B"
6,217,"A","B","A","B","A","A","B","A","B"
6,218,"A","B","A","B","A","A","B","A","B"
6,219,"A","B","A","B","A","A","B","A","B"
6,220,"A","B","A","B","A","A","B","A","B"
6,221,"A","B","A","B","A","A","B","A","B"
6,222,"A","B","A","B","A","A","B","A","B"
6,223,"A","B","A","B","A","A","B","A","B"
6,224,"A","B","A","B","A","A","B","A","B"
6,225,"A","B","A","B","A","A","B","A","B"
6,226,"A","B","A","B","A","A","B","A","B"
6,227,"A","B","A","B","A","A","B","A","B"
6,228,"A","B","A","B","A","A","B","A","B"
6,229,"A","B","A","B","A","A","B","A","B"
6,230,"A","B","A","B","A","A","B","A","B"
6,231,"A","B","A","B","A","A","B","A","B"
6,232,"A","B","A","B","A","A","B","A","B"
6,233,"A","B","A","B","A","A","B","A","B"
6,234,"A","B","A","B","A","A","B","A","B"
6,235,"A","B","A","B","A","A","B","A","B"
6,236,"A","B","A","B","A","A","B","A","B"
6,237,"A","B","A","B","A","A","B","A","B"
6,238,"A","B","A","B","A","A","B","A","B"
6,239,"A","B","A","B","A","A","B","A","B"
6,240,"A","B","A","B","A","A","B","A","B"
6,241,"A","B","A","B","A","A","B","A","B"
6,242,"A","B","A","B","A","A","B","A","B"
6,243,"A","B","A","B","A","A","B","A","B"
6,244,"A","B","A","B","A","A","B","A","B"
6,245,"A","B","A","B","A","A","B","A","B"
6,246,"A","B","A","B","A","A","B","A","B"
6,247,"A","B","A","B","A","A","B","A","B"
6,248,"A","B","A","B","A","A","B","A","B"
6,249,"A","B","A","B","A","A","B","A","B"
6,250,"A","B","A","B","A","A","B","A","B"
6,251,"A","B","A","B","A","A","B","A","B"
6,252,"A","B","A","B","A","A","B","A","B"
6,253,"A","B","A","B","A","A","B","A","B"
6,254,"A","B","A","B","A","A","B","A","B"
6,255,"A","B","A","B","A","A","B","A","B"
6,256,"A","B","A","B","A","A","B","A","B"
6,257,"A","B","A","B","A","A","B","A","B"
6,258,"A","B","A","B","A","A","B","A","B"
6,259,"A","B","A","B","A","A","B","A","B"
6,260,"A","B","A","B","A","A","B","A","B"
6,261,"A","B","A","B","A","A","B","A","B"
6,262,"A","B","A","B","A","A","B","A","B"
6,263,"A","B","A","B","A","A","B","A","B"
6,264,"A","B","A","B","A","A","B","A","B"
6,265,"A","B","A","B","A","A","B","A","B"
6,266,"A","B","A","B","A","A","B","A","B"
6,267,"A","B","A","B","A","A","B","A","B"
6,268,"A","B","A","B","A","A","B","A","B"
6,269,"A","B","A","B","A","A","B","A","B"
6,270,"A","B","A","B","A","A","B","A","B"
6,271,"A","B","A","B","A","A","B","A","B"
6,272,"A","B","A","B","A","A","B","A","B"
6,273,"A","B","A","B","A","A","B","A","B"
6,274,"A","B","A","B","A","A","B","A","B"
6,275,"A","B","A","B","A","A","B","A","B"
6,276,"A","B","A","B","A","A","B","A","B"
6,277,"A","B","A","B","A","A","B","A","B"
6,278,"A","B","A","B","A","A","B","A","B"
6,279,"A","B","A","B","A","A","B","A","B"
6,280,"A","B","A","B","A","A","B","A","B"
6,281,"A","B","A","B","A","A","B","A","B"
6,282,"A","B","A","B","A","A","B","A","B"
6,283,"A","B","A","B","A","A","B","A","B"
6,284,"A","B","A","B","A","A","B","A","B"
6,285,"A","B","A","B","A","A","B","A","B"
6,286,"A","B","A","B","A","A","B","A","B"
6,287,"A","B","A","B","A","A","B","A","B"
6,288,"A","B","A","B","A","A","B","A","B"
6,289,"A","B","A","B","A","A","B","A","B"
6,290,"A","B","A","B","A","A","B","A","B"
6,291,"A","B","A","B","A","A","B","A","B"
6,292,"A","B","A","B","A","A","B","A","B"
6,293,"A","B","A","B","A","A","B","A","B"
6,294,"A","B","A","B","A","A","B","A","B"
6,295,"A","B","A","B","A","A","B","A","B"
6,296,"A","B","A","B","A","A","B","A","B"
6,297,"A","B","A","B","A","A","B","A","B"
6,298,"A","B","A","B","A","A","B","A","B"
6,299,"A","B","A","B","A","A","B","A","B"
6,300,"A","B","A","B","A","A","B","A","B"
6,301,"A","B","A","B","A","A","B","A","B"
6,302,"A","B","A","B","A","A","B","A","B"
6,303,"A","B","A","B","A","A","B","A","B"
6,304,"A","B","A","B","A","A","B","A","B"
6,305,"A","B","A","B","A","A","B","A","B"
6,306,"A","B","A","B","A","A","B","A","B"
6,307,"A","B","A","B","A","A","B","A","B"
6,308,"A","B","A","B","A","A","B","A","B"
6,309,"A","B","A","B","A","A","B","A","B"
6,310,"A","B","A","B","A","A","B","A","B"
6,311,"A","B","A","B","A","A","B","A","B"
6,312,"A","B","A","B","A","A","B","A","B"
6,313,"A","B","A","B","A","A","B","A","B"
6,314,"A","B","A","B","A","A","B","A","B"
6,315,"A","B","A","B","A","A","B","A","B"
6,316,"A","B","A","B","A","A","B","A","B"
6,317,"A","B","A","B","A","A","B","A","B"
6,318,"A","B","A","B","A","A","B","A","B"
6,319,"A","B","A","B","A","A","B","A","B"
6,320,"A","B","A","B","A","A","B","A","B"
6,321,"A","B","A","B","A","A","B","A","B"
6,322,"A","B","A","B","A","A","B","A","B"
6,323,"A","B","A","B","A","A","B","A","B"
6,324,"A","B","A","B","A","A","B","A","B"
6,325,"A","B","A","B","A","A","B","A","B"
6,326,"A","B","A","B","A","A","B","A","B"
6,327,"A","B","A","B","A","A","B","A","B"
6,328,"A","B","A","B","A","A","B","A","B"
6,329,"A","B","A","B","A","A","B","A","B"
6,330,"A","B","A","B","A","A","B","A","B"
6,331,"A","B","A","B","A","A","B","A","B"
6,332,"A","B","A","B","A","A","B","A","B"
6,333,"A","B","A","B","A","A","B","A","B"
6,334,"A","B","A","B","A","A","B","A","B"
6,335,"A","B","A","B","A","A","B","A","B"
6,336,"A","B","A","B","A","A","B","A","B"
6,337,"A","B","A","B","A","A","B","A","B"
6,338,"A","B","A","B","A","A","B","A","B"
6,339,"A","B","A","B","A","A","B","A","B"
6,340,"A","B","A","B","A","A","B","A","B"
6,341,"A","B","A","B","A","A","B","A","B"
6,342,"A","B","A","B","A","A","B","A","B"
6,343,"A","B","A","B","A","A","B","A","B"
7,1,"A","B","A","B","NA","A","B","A","B"
7,2,"A","B","A","B","NA","A","B","A","B"
7,3,"A","B","A","B","NA","A","B","A","B"
7,4,"A","B","A","B","NA","A","B","A","B"
7,5,"A","B","A","B","NA","A","B","A","B"
7,6,"A","B","A","B","NA","A","B","A","B"
7,7,"A","B","A","B","NA","A","B","A","B"
7,8,"A","B","A","B","NA","A","B","A","B"
7,9,"A","B","A","B","NA","A","B","A","B"
7,10,"A","B","A","B","NA","A","B","A","B"
7,11,"A","B","A","B","NA","A","B","A","B"
7,12,"A","B","A","B","NA","A","B","A","B"
7,13,"A","B","A","B","NA","A","B","A","B"
7,14,"A","B","A","B","NA","A","B","A","B"
7,15,"A","B","A","B","NA","A","B","A","B"
7,16,"A","B","A","B","NA","A","B","A","B"
7,17,"A","B","A","B","NA","A","B","A","B"
7,18,"A","B","A","B","NA","A","B","A","B"
7,19,"A","B","A","B","NA","A","B","A","B"
7,20,"A","B","A","B","NA","A","B","A","B"
7,21,"A","B","A","B","NA","A","B","A","B"
7,22,"A","B","A","B","NA","A","B","A","B"
7,23,"A","B","A","B","NA","A","B","A","B"
7,24,"A","B","A","B","NA","A","B","A","B"
7,25,"A","B","A","B","NA","A","B","A","B"
7,26,"A","B","A","B","NA","A","B","A","B"
7,27,"A","B","A","B","NA","A","B","A","B"
7,28,"A","B","A","B","NA","A","B","A","B"
7,29,"A","B","A","B","NA","A","B","A","B"
7,30,"A","B","A","B","NA","A","B","A","B"
7,31,"A","B","A","B","NA","A","B","A","B"
7,32,"A","B","A","B","NA","A","B","A","B"
7,33,"A","B","A","B","NA","A","B","A","B"
7,34,"A","B","A","B","NA","A","B","A","B"
7,35,"A","B","A","B","NA","A","B","A","B"
7,36,"A","B","A","B","NA","A","B","A","B"
7,37,"A","B","A","B","NA","A","B","A","B"
7,38,"A","B","A","B","NA","A","B","A","B"
7,39,"A","B","A","B","NA","A","B","A","B"
7,40,"A","B","A","B","NA","A","B","A","B"
7,41,"A","B","A","B","NA","A","B","A","B"
7,42,"A","B","A","B","NA","A","B","A","B"
7,43,"A","B","A","B","NA","A","B","A","B"
7,44,"A","B","A","B","NA","A","B","A","B"
7,45,"A","B","A","B","NA","A","B","A","B"
7,46,"A","B","A","B","NA","A","B","A","B"
7,47,"A","B","A","B","NA","A","B","A","B"
7,48,"A","B","A","B","NA","A","B","A","B"
7,49,"A","B","A","B","NA","A","B","A","B"
