"chr","start","end","gc","map"
"18",21000001,21500000,0.431246,0.999152
"18",21500001,22000000,0.416176,0.997603
"18",22000001,22500000,0.412626,0.986445
"18",22500001,23000000,0.391942,0.999722
"18",23000001,23500000,0.392576,0.993799
"18",23500001,24000000,0.38772,0.996725
"18",24000001,24500000,0.413456,0.99831
"18",24500001,25000000,0.379562,0.992499
"18",25000001,25500000,0.374296,0.985797
"18",25500001,26000000,0.37116,0.991902
"18",26000001,26500000,0.358336,0.996324
"18",26500001,27000000,0.346606,0.995668
"18",27000001,27500000,0.345824,0.997507
"18",27500001,28000000,0.34669,0.993827
"18",28000001,28500000,0.355266,0.998986
"18",28500001,29000000,0.36826,0.993798
"18",29000001,29500000,0.394636,0.998946
"18",29500001,30000000,0.411504,0.994088
"18",30000001,30500000,0.387252,0.993477
"18",30500001,31000000,0.348942,0.997601
"18",31000001,31500000,0.361666,0.994316
"18",31500001,32000000,0.3556,0.994581
"18",32000001,32500000,0.376902,0.989383
"18",32500001,33000000,0.396724,0.990995
"18",33000001,33500000,0.40993,0.992792
"18",33500001,34000000,0.419476,0.99384
"18",34000001,34500000,0.413512,0.999472
"18",34500001,35000000,0.43329,0.99391
"18",35000001,35500000,0.450562,0.988003
"18",35500001,36000000,0.37434,0.997287
"18",36000001,36500000,0.372672,0.999965
"18",36500001,37000000,0.363176,0.996709
"18",37000001,37500000,0.37327,0.990666
"18",37500001,38000000,0.361302,0.990214
"18",38000001,38500000,0.354314,0.994934
"18",38500001,39000000,0.357582,0.998613
"18",39000001,39500000,0.38068,0.987181
"18",39500001,40000000,0.375336,0.998498
"18",40000001,40500000,0.36627,0.99622
"18",40500001,41000000,0.36099,0.993144
"18",41000001,41500000,0.360734,0.994651
"18",41500001,42000000,0.362162,0.995154
"18",42000001,42500000,0.403266,0.999122
"18",42500001,43000000,0.406294,0.995064
"18",43000001,43500000,0.436152,0.995491
"18",43500001,44000000,0.444362,0.998779
"18",44000001,44500000,0.442236,0.998202
"18",44500001,45000000,0.428298,0.979035
"18",45000001,45500000,0.424858,0.988015
"18",45500001,46000000,0.467072,0.997097
"18",46000001,46500000,0.490696,0.998412
"18",46500001,47000000,0.404058,0.992094
"18",47000001,47500000,0.449142,0.992902
"18",47500001,48000000,0.43189,0.986952
"18",48000001,48500000,0.431214,0.999879
"18",48500001,49000000,0.414466,0.999026
"18",49000001,49500000,0.397024,0.990794
"18",49500001,50000000,0.378258,0.997442
"18",50000001,50500000,0.374198,0.999121
"18",50500001,51000000,0.361358,0.993489
"18",51000001,51500000,0.372882,0.995273
"18",51500001,52000000,0.386678,0.987367
"18",52500001,53000000,0.38789,0.999308
"18",53000001,53500000,0.37972,0.995612
"18",53500001,54000000,0.390978,0.994773
"18",54000001,54500000,0.382478,0.995668
"18",54500001,55000000,0.409518,0.994686
"18",55000001,55500000,0.431436,0.991857
"18",55500001,56000000,0.429296,0.997754
"18",56000001,56500000,0.438228,0.99798
"18",56500001,57000000,0.43307,0.997077
"18",57000001,57500000,0.42351,0.990125
"18",57500001,58000000,0.387296,0.992342
"18",58000001,58500000,0.354662,0.996185
"18",58500001,59000000,0.369456,0.99156
"18",59000001,59500000,0.401542,0.99272
"18",59500001,60000000,0.382032,0.994944
"18",60000001,60500000,0.423468,0.99861
"18",60500001,61000000,0.4212,0.990341
"18",61000001,61500000,0.393934,0.995202
"18",61500001,62000000,0.386418,0.990212
"18",62000001,62500000,0.364096,0.99647
"18",62500001,63000000,0.34658,0.996361
"18",63000001,63500000,0.34597,0.997071
"18",63500001,64000000,0.349218,0.99948
"18",64000001,64500000,0.34152,0.996655
"18",64500001,65000000,0.343732,0.997143
"18",65000001,65500000,0.357698,0.998008
"18",65500001,66000000,0.34383,0.995735
"18",66000001,66500000,0.36375,0.990494
"18",66500001,67000000,0.346156,0.99636
"18",67000001,67500000,0.361308,0.992152
"18",67500001,68000000,0.386562,0.998174
"18",68000001,68500000,0.393728,0.985132
"18",68500001,69000000,0.367062,0.994225
"18",69000001,69500000,0.350192,0.994566
"18",69500001,70000000,0.350364,0.996842
"18",70000001,70500000,0.371472,0.999649
"18",70500001,71000000,0.366684,0.988217
"18",71000001,71500000,0.372726,0.994909
"18",71500001,72000000,0.423282,0.99815
"18",72500001,73000000,0.419178,0.997684
"18",73000001,73500000,0.416478,0.999108
"18",73500001,74000000,0.408944,0.988498
"18",74000001,74500000,0.452166,0.996454
"18",74500001,75000000,0.449102,0.997991
"18",75000001,75500000,0.410836,0.994527
"18",76000001,76500000,0.459354,0.994602
"18",76500001,77000000,0.452262,0.99096
"18",77000001,77500000,0.512484,0.990218
"18",77500001,78000000,0.48684,0.988709
"19",500001,1000000,0.595526,0.997193
"19",1000001,1500000,0.60261,0.994163
"19",1500001,2000000,0.579698,0.998977
"19",2000001,2500000,0.571502,0.998435
"19",2500001,3000000,0.520376,0.998799
"19",3000001,3500000,0.549948,0.999212
"19",3500001,4000000,0.560922,0.996644
"19",4000001,4500000,0.548542,0.999384
"19",4500001,5000000,0.533524,0.997936
"19",5000001,5500000,0.536172,0.999305
"19",5500001,6000000,0.52604,0.997772
"19",6000001,6500000,0.504628,0.999008
"19",6500001,7000000,0.47585,0.998836
"19",7500001,8000000,0.538322,0.999802
"19",8000001,8500000,0.517496,0.980015
"19",9000001,9500000,0.446596,0.998289
"19",9500001,10000000,0.452548,0.997704
"19",10000001,10500000,0.519114,0.999326
"19",10500001,11000000,0.524252,0.999401
"19",11000001,11500000,0.522066,0.999393
"19",11500001,12000000,0.476506,0.998483
"19",12000001,12500000,0.443052,0.993332
"19",12500001,13000000,0.492098,0.995156
"19",13000001,13500000,0.522458,0.999201
"19",13500001,14000000,0.485916,0.997049
"19",14000001,14500000,0.524884,0.999483
"19",14500001,15000000,0.480214,0.996972
"19",15000001,15500000,0.484448,0.999109
"19",15500001,16000000,0.472556,0.991904
"19",16000001,16500000,0.496074,0.997471
"19",16500001,17000000,0.502192,0.999696
"19",17000001,17500000,0.524848,0.999439
"19",17500001,18000000,0.523908,0.999466
"19",18000001,18500000,0.534492,0.998787
"19",18500001,19000000,0.553816,0.999503
"19",19000001,19500000,0.52948,0.999892
"19",19500001,20000000,0.486052,0.998487
"19",20000001,20500000,0.41299,0.990394
"19",21000001,21500000,0.40364,0.995372
"19",21500001,22000000,0.415284,0.992265
"19",22000001,22500000,0.404612,0.992481
"19",22500001,23000000,0.421356,0.998377
"19",23000001,23500000,0.416322,0.994251
"19",23500001,24000000,0.410952,0.994287
"19",24000001,24500000,0.40568,0.9931
"19",28000001,28500000,0.406398,0.990737
"19",28500001,29000000,0.431732,0.995147
"19",29000001,29500000,0.428818,0.994326
"19",29500001,30000000,0.464432,0.986102
"19",30000001,30500000,0.481046,0.995016
"19",30500001,31000000,0.464304,0.994081
"19",31000001,31500000,0.444528,0.998454
"19",31500001,32000000,0.441334,0.99883
"19",32000001,32500000,0.42562,0.998153
"19",32500001,33000000,0.431998,0.999149
"19",33000001,33500000,0.460584,0.993008
"19",33500001,34000000,0.508066,0.999628
"19",34000001,34500000,0.48178,0.999887
"19",34500001,35000000,0.454274,0.997053
"19",35000001,35500000,0.43357,0.990596
"19",35500001,36000000,0.503968,0.997108
"19",36000001,36500000,0.526982,0.999671
"19",36500001,37000000,0.48365,0.925709
"19",37000001,37500000,0.412144,0.994643
"19",37500001,38000000,0.433512,0.944311
"19",38000001,38500000,0.432532,0.987816
"19",38500001,39000000,0.521734,0.999072
"19",39000001,39500000,0.514594,0.998324
"19",39500001,40000000,0.511342,0.999595
"19",40000001,40500000,0.450458,0.972896
"19",40500001,41000000,0.477702,0.990638
"19",41000001,41500000,0.501828,0.990878
"19",41500001,42000000,0.487592,0.99469
"19",42000001,42500000,0.485312,0.998308
"19",42500001,43000000,0.523308,0.999922
"19",43000001,43500000,0.436254,0.975876
"19",43500001,44000000,0.444808,0.980776
"19",44000001,44500000,0.463464,0.996342
"19",44500001,45000000,0.404966,0.996662
"19",45000001,45500000,0.505148,0.997885
"19",45500001,46000000,0.531892,0.999222
"19",46000001,46500000,0.521346,0.998598
"19",46500001,47000000,0.472866,0.994586
"19",47000001,47500000,0.493948,0.999868
"19",47500001,48000000,0.518208,0.997474
"19",48000001,48500000,0.491824,0.922665
"19",48500001,49000000,0.498274,0.999121
"19",49000001,49500000,0.52751,0.997897
"19",49500001,50000000,0.518454,0.994325
"19",50000001,50500000,0.536798,0.999497
"19",50500001,51000000,0.510608,0.92485
"19",51000001,51500000,0.516546,0.997121
"19",51500001,52000000,0.488704,0.998265
"19",52000001,52500000,0.44023,0.99322
"19",52500001,53000000,0.433732,0.998668
"19",53000001,53500000,0.452356,0.995575
"19",53500001,54000000,0.443922,0.988382
"19",54000001,54500000,0.485546,0.996098
"19",54500001,55000000,0.509136,0.993354
"19",55000001,55500000,0.466876,0.918292
"19",55500001,56000000,0.544258,0.997208
"19",56000001,56500000,0.482056,0.989107
"19",56500001,57000000,0.4609,0.993347
"19",57000001,57500000,0.437506,0.997994
"19",57500001,58000000,0.44371,0.995475
"19",58000001,58500000,0.451426,0.996842
"19",58500001,59000000,0.497936,0.996175
"2",500001,1000000,0.4497,0.991188
"2",1000001,1500000,0.442504,0.975725
"2",1500001,2000000,0.49265,0.994069
"2",2000001,2500000,0.415104,0.991241
"2",2500001,3000000,0.471868,0.997842
"2",3000001,3500000,0.476892,0.992667
"2",4000001,4500000,0.393196,0.994046
"2",4500001,5000000,0.380274,0.983759
"2",5500001,6000000,0.414498,0.99571
"2",6000001,6500000,0.400106,0.998474
"2",6500001,7000000,0.400626,0.999588
"2",7000001,7500000,0.422898,0.997923
"2",7500001,8000000,0.399838,0.99981
"2",8000001,8500000,0.424672,0.995279
"2",8500001,9000000,0.452794,0.999163
"2",9000001,9500000,0.437804,0.996092
"2",9500001,10000000,0.456808,0.999064
"2",10000001,10500000,0.48373,0.997345
"2",10500001,11000000,0.477384,0.997941
"2",11000001,11500000,0.439554,0.98822
"2",11500001,12000000,0.464634,0.997812
"2",12000001,12500000,0.414352,0.997866
"2",12500001,13000000,0.405894,0.991409
"2",13000001,13500000,0.36521,0.997956
"2",13500001,14000000,0.353686,0.990703
"2",14000001,14500000,0.357746,0.994744
"2",14500001,15000000,0.389488,0.986365
"2",15000001,15500000,0.403918,0.998705
"2",15500001,16000000,0.42549,0.994523
"2",16500001,17000000,0.416162,0.989204
"2",17000001,17500000,0.381248,0.996602
"2",17500001,18000000,0.382898,0.998407
"2",18000001,18500000,0.403442,0.990584
"2",18500001,19000000,0.385048,0.99696
"2",19000001,19500000,0.392382,0.959108
"2",19500001,20000000,0.419064,0.994945
"2",20000001,20500000,0.441806,0.997472
"2",20500001,21000000,0.45566,0.99855
"2",21500001,22000000,0.388584,0.997116
"2",22000001,22500000,0.366288,0.993129
"2",22500001,23000000,0.37266,0.997647
"2",23000001,23500000,0.411334,0.98706
"2",23500001,24000000,0.47886,0.996507
"2",24000001,24500000,0.417828,0.995703
"2",24500001,25000000,0.392224,0.998765
"2",25000001,25500000,0.480336,0.998324
"2",25500001,26000000,0.441216,0.997615
"2",26000001,26500000,0.437176,0.999189
"2",26500001,27000000,0.482894,0.999047
"2",27000001,27500000,0.482412,0.999081
"2",27500001,28000000,0.452412,0.993162
"2",28000001,28500000,0.390418,0.996918
"2",28500001,29000000,0.46917,0.99888
"2",29000001,29500000,0.434844,0.99703
"2",29500001,30000000,0.430494,0.995045
"2",30000001,30500000,0.43294,0.998974
"2",30500001,31000000,0.423986,0.996641
"2",31000001,31500000,0.450834,0.990462
"2",32000001,32500000,0.400514,0.996642
"2",32500001,33000000,0.39283,0.997962
"2",33500001,34000000,0.402814,0.998776
"2",34000001,34500000,0.388794,0.998904
"2",34500001,35000000,0.370322,0.987889
"2",35000001,35500000,0.351736,0.99453
"2",35500001,36000000,0.356122,0.995594
"2",36000001,36500000,0.376174,0.981481
"2",36500001,37000000,0.402738,0.999121
"2",37000001,37500000,0.396428,0.997875
"2",37500001,38000000,0.39954,0.996269
"2",38000001,38500000,0.413714,0.995971
"2",38500001,39000000,0.430164,0.996789
"2",39000001,39500000,0.40225,0.999105
"2",39500001,40000000,0.39411,0.997368
"2",40000001,40500000,0.388404,0.993011
"2",40500001,41000000,0.361836,0.997559
"2",41000001,41500000,0.349114,0.998182
"2",41500001,42000000,0.37864,0.988458
"2",42000001,42500000,0.43216,0.998822
"2",42500001,43000000,0.427484,0.998071
"2",43000001,43500000,0.493764,0.994466
"2",43500001,44000000,0.396016,0.986193
"2",44000001,44500000,0.411382,0.997732
"2",44500001,45000000,0.382776,0.996182
"2",45000001,45500000,0.452432,0.989632
"2",45500001,46000000,0.407198,0.999013
"2",46000001,46500000,0.441306,0.998919
"2",46500001,47000000,0.42455,0.999107
"2",47000001,47500000,0.47172,0.998917
"2",47500001,48000000,0.45305,0.998946
"2",48000001,48500000,0.402704,0.998292
"2",48500001,49000000,0.402944,0.993804
"2",49000001,49500000,0.397504,0.995551
"2",49500001,50000000,0.36782,0.994374
"2",50000001,50500000,0.358332,0.998321
"2",50500001,51000000,0.362744,0.999518
"2",51000001,51500000,0.35664,0.999402
"2",51500001,52000000,0.347896,0.992937
"2",52000001,52500000,0.351804,0.992924
"2",52500001,53000000,0.36701,0.996301
"2",53000001,53500000,0.363178,0.997098
"2",53500001,54000000,0.387832,0.990002
"2",54000001,54500000,0.399138,0.99896
"2",54500001,55000000,0.413456,0.999479
"2",55000001,55500000,0.4055,0.999315
"2",55500001,56000000,0.391538,0.994347
"2",56000001,56500000,0.392972,0.992722
"2",56500001,57000000,0.367382,0.990939
"2",57000001,57500000,0.357886,0.994806
"2",57500001,58000000,0.354166,0.982978
"2",58000001,58500000,0.353014,0.994561
"2",58500001,59000000,0.37145,0.993979
"2",59000001,59500000,0.382682,0.995712
"2",59500001,60000000,0.371798,0.994164
"2",60000001,60500000,0.405448,0.983306
"2",60500001,61000000,0.4389,0.998809
"2",61000001,61500000,0.406592,0.998751
"2",61500001,62000000,0.414058,0.999551
"2",62000001,62500000,0.422144,0.997546
"2",62500001,63000000,0.416888,0.993728
"2",63000001,63500000,0.369786,0.992332
"2",63500001,64000000,0.380168,0.997023
"2",64000001,64500000,0.389496,0.997914
"2",64500001,65000000,0.422348,0.997045
"2",65000001,65500000,0.440942,0.998279
"2",65500001,66000000,0.435052,0.997658
"2",66000001,66500000,0.404116,0.985434
"2",66500001,67000000,0.389658,0.989594
"2",67000001,67500000,0.375956,0.995794
"2",67500001,68000000,0.387186,0.993855
"2",68000001,68500000,0.398456,0.99879
"2",68500001,69000000,0.394826,0.992695
"2",69000001,69500000,0.41403,0.999219
"2",69500001,70000000,0.419636,0.999755
"2",70000001,70500000,0.43865,0.998861
"2",70500001,71000000,0.436698,0.996701
"2",71000001,71500000,0.452672,0.99414
"2",71500001,72000000,0.450508,0.989315
"2",72000001,72500000,0.449198,0.987735
"2",72500001,73000000,0.36576,0.991202
"2",73000001,73500000,0.473144,0.999052
"2",73500001,74000000,0.410628,0.988286
"2",74000001,74500000,0.450138,0.96291
"2",74500001,75000000,0.45861,0.998912
"2",75000001,75500000,0.419584,0.993345
"2",75500001,76000000,0.395448,0.997266
"2",76000001,76500000,0.366388,0.994489
"2",76500001,77000000,0.365168,0.985077
"2",77000001,77500000,0.351196,0.987881
"2",77500001,78000000,0.3483,0.979636
"2",78000001,78500000,0.350088,0.996495
"2",78500001,79000000,0.348606,0.994626
"2",79000001,79500000,0.387532,0.993906
"2",79500001,80000000,0.374664,0.992052
"2",80000001,80500000,0.393796,0.997535
"2",80500001,81000000,0.38549,0.999969
"2",81000001,81500000,0.360474,0.997851
"2",81500001,82000000,0.356964,0.993232
"2",82000001,82500000,0.354718,0.997787
"2",82500001,83000000,0.346884,0.998708
"2",83000001,83500000,0.359132,0.99297
"2",83500001,84000000,0.350524,0.990141
"2",84000001,84500000,0.37801,0.991701
"2",84500001,85000000,0.390342,0.994727
"2",85000001,85500000,0.444246,0.997553
"2",85500001,86000000,0.485834,0.995033
"2",86000001,86500000,0.45188,0.997931
"2",86500001,87000000,0.409172,0.989141
"2",87000001,87500000,0.41508,0.921777
"2",88000001,88500000,0.402018,0.955334
"2",88500001,89000000,0.428656,0.998766
"2",89000001,89500000,0.400118,0.991472
"2",95500001,96000000,0.462142,0.993822
"2",96000001,96500000,0.436468,0.989273
"2",96500001,97000000,0.451728,0.962633
"2",97000001,97500000,0.475386,0.991726
"2",97500001,98000000,0.437952,0.976246
"2",98000001,98500000,0.426084,0.963363
"2",98500001,99000000,0.41441,0.994935
"2",99000001,99500000,0.440856,0.998497
"2",99500001,100000000,0.404014,0.994531
"2",100000001,100500000,0.417054,0.999058
"2",100500001,101000000,0.420792,0.987759
"2",101000001,101500000,0.442586,0.999848
"2",101500001,102000000,0.444588,0.998035
"2",102000001,102500000,0.427926,0.996613
"2",102500001,103000000,0.41898,0.999105
"2",103000001,103500000,0.395654,0.987485
"2",103500001,104000000,0.373886,0.997676
"2",104000001,104500000,0.360412,0.99862
"2",104500001,105000000,0.361862,0.998553
"2",105000001,105500000,0.412954,0.999164
"2",105500001,106000000,0.42242,0.994336
"2",106000001,106500000,0.436128,0.997805
"2",106500001,107000000,0.434794,0.980716
"2",107000001,107500000,0.41475,0.97347
"2",107500001,108000000,0.388062,0.995369
"2",108000001,108500000,0.383672,0.980393
"2",108500001,109000000,0.390644,0.985029
"2",109000001,109500000,0.400154,0.972719
"2",109500001,110000000,0.471422,0.991756
"2",110500001,111000000,0.42923,0.920223
"2",111000001,111500000,0.432008,0.898643
"2",111500001,112000000,0.4304,0.997948
"2",112000001,112500000,0.449012,0.997886
"2",112500001,113000000,0.420372,0.983142
"2",113000001,113500000,0.42556,0.92613
"2",113500001,114000000,0.441018,0.997516
"2",114000001,114500000,0.430912,0.938683
"2",114500001,115000000,0.403882,0.993331
"2",115000001,115500000,0.380784,0.996321
"2",115500001,116000000,0.371724,0.994462
"2",116000001,116500000,0.356406,0.993078
"2",116500001,117000000,0.364528,0.989028
"2",117000001,117500000,0.361138,0.99863
"2",117500001,118000000,0.367668,0.992195
"2",118000001,118500000,0.388478,0.986637
"2",118500001,119000000,0.412794,0.979288
"2",119000001,119500000,0.413208,0.993813
"2",119500001,120000000,0.458712,0.988563
"2",120000001,120500000,0.444876,0.998821
"2",120500001,121000000,0.392372,0.995533
"2",121000001,121500000,0.503356,0.999651
"2",121500001,122000000,0.504788,0.999402
"2",122000001,122500000,0.428954,0.996906
"2",122500001,123000000,0.44124,0.987006
"2",123000001,123500000,0.382662,0.992754
"2",123500001,124000000,0.358752,0.997688
"2",124000001,124500000,0.358888,0.991435
"2",124500001,125000000,0.374142,0.991213
